,Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind_Speed,Wind_Pres,Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
38173,1993217N10320,1993,3, NA, NA,BRET,1993-08-04 18:00, TS,10.4,-41.7,30,1009,atcf,17.645,9.984,main
38174,1993217N10320,1993,3, NA, NA,BRET,1993-08-05 0:00, TS,10.4,-43.4,35,1008,atcf,32.623000000000005,15.950999999999999,main
38175,1993217N10320,1993,3, NA, NA,BRET,1993-08-05 6:00, TS,10.3,-45.3,40,1007,atcf,42.727,21.551,main
38176,1993217N10320,1993,3, NA, NA,BRET,1993-08-05 12:00, TS,10.3,-47.3,45,1006,atcf,50.43600000000001,26.919,main
38177,1993217N10320,1993,3, NA, NA,BRET,1993-08-05 18:00, TS,10.3,-49.2,45,1006,atcf,50.43600000000001,26.919,main
38178,1993217N10320,1993,3, NA, NA,BRET,1993-08-06 0:00, TS,10.2,-51.0,45,1006,atcf,50.43600000000001,26.919,main
38179,1993217N10320,1993,3, NA, NA,BRET,1993-08-06 6:00, TS,10.1,-52.9,50,1005,atcf,58.681999999999995,32.311,main
38180,1993217N10320,1993,3, NA, NA,BRET,1993-08-06 12:00, TS,10.0,-54.9,50,1005,atcf,58.681999999999995,32.311,main
38181,1993217N10320,1993,3, NA, NA,BRET,1993-08-06 18:00, TS,10.1,-56.8,50,1003,atcf,58.681999999999995,42.121,main
38182,1993217N10320,1993,3, NA, NA,BRET,1993-08-07 0:00, TS,10.4,-58.6,50,1002,atcf,58.681999999999995,45.641999999999996,main
38183,1993217N10320,1993,3, NA, NA,BRET,1993-08-07 6:00, TS,10.7,-60.5,50,1002,atcf,58.681999999999995,45.641999999999996,main
38184,1993217N10320,1993,3, NA, NA,BRET,1993-08-07 7:00, TS,10.8,-60.8,50,1002,atcf,58.681999999999995,45.641999999999996,main
38185,1993217N10320,1993,3, NA, CS,BRET,1993-08-07 10:00, TS,10.8,-61.8,50,1002,atcf,58.681999999999995,45.641999999999996,main
38186,1993217N10320,1993,3, NA, CS,BRET,1993-08-07 12:00, TS,10.8,-62.4,50,1002,atcf,58.681999999999995,45.641999999999996,main
38187,1993217N10320,1993,3, NA, CS,BRET,1993-08-07 18:00, TS,10.8,-64.1,45,1006,atcf,50.43600000000001,26.919,main
38188,1993217N10320,1993,3, NA, CS,BRET,1993-08-08 0:00, TS,10.8,-65.7,40,1008,atcf,42.727,15.950999999999999,main
38189,1993217N10320,1993,3, NA, CS,BRET,1993-08-08 6:00, TS,11.0,-67.6,40,1007,atcf,42.727,21.551,main
38190,1993217N10320,1993,3, NA, CS,BRET,1993-08-08 8:00, TS,11.0,-68.3,40,1007,atcf,42.727,21.551,main
38191,1993217N10320,1993,3, NA, NA,BRET,1993-08-08 12:00, TS,11.0,-69.7,40,1007,atcf,42.727,21.551,main
38192,1993217N10320,1993,3, NA, CS,BRET,1993-08-08 18:00, TS,11.0,-71.8,40,1007,atcf,42.727,21.551,main
38193,1993217N10320,1993,3, NA, NA,BRET,1993-08-09 0:00, TS,10.9,-73.8,40,1006,atcf,42.727,26.919,main
38194,1993217N10320,1993,3, NA, CS,BRET,1993-08-09 6:00, TS,10.7,-75.8,35,1005,atcf,32.623000000000005,32.311,main
38195,1993217N10320,1993,3, NA, CS,BRET,1993-08-09 12:00, TS,10.7,-77.8,30,1004,atcf,17.645,38.284,main
38196,1993217N10320,1993,3, NA, CS,BRET,1993-08-09 18:00, TS,10.7,-79.2,30,1005,atcf,17.645,32.311,main
38197,1993217N10320,1993,3, NA, CS,BRET,1993-08-10 0:00, TS,10.8,-80.3,30,1004,atcf,17.645,38.284,main
38198,1993217N10320,1993,3, NA, CS,BRET,1993-08-10 6:00, TS,11.0,-81.4,35,1003,atcf,32.623000000000005,42.121,main
38199,1993217N10320,1993,3, NA, CS,BRET,1993-08-10 12:00, TS,11.1,-82.6,40,1002,atcf,42.727,45.641999999999996,main
38200,1993217N10320,1993,3, NA, CS,BRET,1993-08-10 17:00, TS,11.1,-83.8,40,1002,atcf,42.727,45.641999999999996,main
38201,1993217N10320,1993,3, NA, NA,BRET,1993-08-10 18:00, TS,11.1,-84.0,35,1004,atcf,32.623000000000005,38.284,main
38202,1993217N10320,1993,3, NA, NA,BRET,1993-08-11 0:00, TS,11.4,-85.0,25,1007,atcf,5.031000000000001,21.551,main
38203,1993217N10320,1993,3, NA, NA,BRET,1993-08-11 6:00, TS,11.7,-85.8,20,1009,atcf,0.8740000000000001,9.984,main
38204,1993217N10320,1993,3, EP, MM,BRET,1993-08-11 12:00, TS,12.2,-86.8,20,1010,atcf,0.8740000000000001,5.681,main
38205,1993227N14301,1993,4, NA, NA,CINDY,1993-08-14 12:00, TS,14.1,-59.5,30,1012,atcf,17.645,2.14,main
38206,1993227N14301,1993,4, NA, CS,CINDY,1993-08-14 18:00, TS,14.5,-60.9,35,1012,atcf,32.623000000000005,2.14,main
38207,1993227N14301,1993,4, NA, CS,CINDY,1993-08-15 0:00, TS,14.9,-62.2,35,1011,atcf,32.623000000000005,3.78,main
38208,1993227N14301,1993,4, NA, CS,CINDY,1993-08-15 6:00, TS,15.2,-63.5,35,1011,atcf,32.623000000000005,3.78,main
38209,1993227N14301,1993,4, NA, CS,CINDY,1993-08-15 12:00, TS,15.4,-64.8,35,1013,atcf,32.623000000000005,1.348,main
38210,1993227N14301,1993,4, NA, CS,CINDY,1993-08-15 18:00, TS,15.8,-66.0,35,1012,atcf,32.623000000000005,2.14,main
38211,1993227N14301,1993,4, NA, CS,CINDY,1993-08-16 0:00, TS,16.4,-66.9,35,1010,atcf,32.623000000000005,5.681,main
38212,1993227N14301,1993,4, NA, CS,CINDY,1993-08-16 6:00, TS,17.0,-68.0,35,1008,atcf,32.623000000000005,15.950999999999999,main
38213,1993227N14301,1993,4, NA, CS,CINDY,1993-08-16 12:00, TS,17.3,-69.3,40,1007,atcf,42.727,21.551,main
38214,1993227N14301,1993,4, NA, CS,CINDY,1993-08-16 18:00, TS,17.9,-70.6,35,1008,atcf,32.623000000000005,15.950999999999999,main
38215,1993227N14301,1993,4, NA, CS,CINDY,1993-08-16 21:00, TS,18.3,-71.0,30,1009,atcf,17.645,9.984,main
38216,1993227N14301,1993,4, NA, NA,CINDY,1993-08-17 0:00, TS,18.8,-71.3,30,1010,atcf,17.645,5.681,main
38217,1993235N20307,1993,5, NA, NA,EMILY,1993-08-22 18:00, TS,19.9,-52.6,30,1020,atcf,17.645,0.077,main
38218,1993235N20307,1993,5, NA, NA,EMILY,1993-08-23 0:00, TS,20.5,-53.6,30,1020,atcf,17.645,0.077,main
38219,1993235N20307,1993,5, NA, NA,EMILY,1993-08-23 6:00, TS,21.3,-54.8,30,1020,atcf,17.645,0.077,main
38220,1993235N20307,1993,5, NA, NA,EMILY,1993-08-23 12:00, TS,22.3,-56.0,30,1020,atcf,17.645,0.077,main
38221,1993235N20307,1993,5, NA, NA,EMILY,1993-08-23 18:00, TS,23.2,-57.1,30,1020,atcf,17.645,0.077,main
38222,1993235N20307,1993,5, NA, NA,EMILY,1993-08-24 0:00, TS,24.3,-57.8,30,1020,atcf,17.645,0.077,main
38223,1993235N20307,1993,5, NA, NA,EMILY,1993-08-24 6:00, TS,25.4,-58.6,30,1020,atcf,17.645,0.077,main
38224,1993235N20307,1993,5, NA, NA,EMILY,1993-08-24 12:00, TS,26.7,-59.5,30,1020,atcf,17.645,0.077,main
38225,1993235N20307,1993,5, NA, NA,EMILY,1993-08-24 18:00, TS,27.6,-60.0,30,1019,atcf,17.645,0.12300000000000001,main
38226,1993235N20307,1993,5, NA, NA,EMILY,1993-08-25 0:00, TS,28.0,-60.3,30,1018,atcf,17.645,0.15,main
38227,1993235N20307,1993,5, NA, NA,EMILY,1993-08-25 6:00, TS,27.9,-60.5,30,1017,atcf,17.645,0.2,main
38228,1993235N20307,1993,5, NA, NA,EMILY,1993-08-25 12:00, TS,28.0,-60.4,35,1016,atcf,32.623000000000005,0.28300000000000003,main
38229,1993235N20307,1993,5, NA, NA,EMILY,1993-08-25 18:00, TS,28.2,-60.4,40,1015,atcf,42.727,0.46299999999999997,main
38230,1993235N20307,1993,5, NA, NA,EMILY,1993-08-26 0:00, TS,28.3,-60.7,45,1013,atcf,50.43600000000001,1.348,main
38231,1993235N20307,1993,5, NA, NA,EMILY,1993-08-26 6:00, TS,27.9,-61.0,55,1010,atcf,64.41199999999999,5.681,main
38232,1993235N20307,1993,5, NA, NA,EMILY,1993-08-26 12:00, TS,27.4,-61.2,60,1007,atcf,69.835,21.551,main
38233,1993235N20307,1993,5, NA, NA,EMILY,1993-08-26 18:00, TS,26.9,-61.7,65,1004,atcf,74.042,38.284,main
38234,1993235N20307,1993,5, NA, NA,EMILY,1993-08-27 0:00, TS,26.6,-62.4,60,1000,atcf,69.835,51.358999999999995,main
38235,1993235N20307,1993,5, NA, NA,EMILY,1993-08-27 6:00, TS,26.4,-63.0,60,997,atcf,69.835,59.766000000000005,main
38236,1993235N20307,1993,5, NA, NA,EMILY,1993-08-27 12:00, TS,26.3,-63.5,60,992,atcf,69.835,69.087,main
38237,1993235N20307,1993,5, NA, NA,EMILY,1993-08-27 18:00, TS,26.4,-64.4,65,982,atcf,74.042,80.705,main
38238,1993235N20307,1993,5, NA, NA,EMILY,1993-08-28 0:00, TS,26.6,-65.2,75,981,atcf,82.04299999999999,81.437,main
38239,1993235N20307,1993,5, NA, NA,EMILY,1993-08-28 6:00, TS,27.0,-66.1,75,982,atcf,82.04299999999999,80.705,main
38240,1993235N20307,1993,5, NA, NA,EMILY,1993-08-28 12:00, TS,27.4,-66.9,75,981,atcf,82.04299999999999,81.437,main
38241,1993235N20307,1993,5, NA, NA,EMILY,1993-08-28 18:00, TS,28.0,-67.6,75,976,atcf,82.04299999999999,85.417,main
38242,1993235N20307,1993,5, NA, NA,EMILY,1993-08-29 0:00, TS,28.6,-68.2,70,973,atcf,78.944,87.16799999999999,main
38243,1993235N20307,1993,5, NA, NA,EMILY,1993-08-29 6:00, TS,29.3,-68.8,70,978,atcf,78.944,84.226,main
38244,1993235N20307,1993,5, NA, NA,EMILY,1993-08-29 12:00, TS,30.0,-69.2,70,979,atcf,78.944,83.38,main
38245,1993235N20307,1993,5, NA, NA,EMILY,1993-08-29 18:00, TS,30.6,-69.7,70,978,atcf,78.944,84.226,main
38246,1993235N20307,1993,5, NA, NA,EMILY,1993-08-30 0:00, TS,31.2,-70.2,70,977,atcf,78.944,84.82799999999999,main
38247,1993235N20307,1993,5, NA, NA,EMILY,1993-08-30 6:00, TS,31.5,-70.8,70,976,atcf,78.944,85.417,main
38248,1993235N20307,1993,5, NA, NA,EMILY,1993-08-30 12:00, TS,31.8,-71.4,75,975,atcf,82.04299999999999,85.94,main
38249,1993235N20307,1993,5, NA, NA,EMILY,1993-08-30 18:00, TS,32.0,-72.2,75,974,atcf,82.04299999999999,86.745,main
38250,1993235N20307,1993,5, NA, NA,EMILY,1993-08-31 0:00, TS,32.4,-73.0,80,972,atcf,85.15,87.74,main
38251,1993235N20307,1993,5, NA, NA,EMILY,1993-08-31 6:00, TS,32.9,-73.8,85,970,atcf,87.38600000000001,88.58200000000001,main
38252,1993235N20307,1993,5, NA, NA,EMILY,1993-08-31 12:00, TS,33.6,-74.7,95,965,atcf,91.67,91.214,main
38253,1993235N20307,1993,5, NA, NA,EMILY,1993-08-31 18:00, TS,34.5,-75.2,100,962,atcf,92.94,92.369,main
38254,1993235N20307,1993,5, NA, NA,EMILY,1993-08-31 21:00, TS,35.2,-75.1,100,961,atcf,92.94,92.772,main
38255,1993235N20307,1993,5, NA, NA,EMILY,1993-09-01 0:00, TS,35.6,-74.9,100,960,atcf,92.94,92.985,main
38256,1993235N20307,1993,5, NA, NA,EMILY,1993-09-01 6:00, TS,36.6,-74.4,100,962,atcf,92.94,92.369,main
38257,1993235N20307,1993,5, NA, NA,EMILY,1993-09-01 12:00, TS,37.5,-72.7,95,965,atcf,91.67,91.214,main
38258,1993235N20307,1993,5, NA, NA,EMILY,1993-09-01 18:00, TS,38.2,-70.7,90,969,atcf,89.126,89.833,main
38259,1993235N20307,1993,5, NA, NA,EMILY,1993-09-02 0:00, TS,39.0,-68.5,90,971,atcf,89.126,88.219,main
38260,1993235N20307,1993,5, NA, NA,EMILY,1993-09-02 6:00, TS,39.2,-66.0,90,972,atcf,89.126,87.74,main
38261,1993235N20307,1993,5, NA, NA,EMILY,1993-09-02 12:00, TS,39.2,-63.6,90,973,atcf,89.126,87.16799999999999,main
38262,1993235N20307,1993,5, NA, NA,EMILY,1993-09-02 18:00, TS,39.0,-61.4,85,974,atcf,87.38600000000001,86.745,main
38263,1993235N20307,1993,5, NA, NA,EMILY,1993-09-03 0:00, TS,38.6,-59.6,80,975,atcf,85.15,85.94,main
38264,1993235N20307,1993,5, NA, NA,EMILY,1993-09-03 6:00, TS,38.1,-58.3,75,979,atcf,82.04299999999999,83.38,main
38265,1993235N20307,1993,5, NA, NA,EMILY,1993-09-03 12:00, TS,37.5,-57.7,70,985,atcf,78.944,77.843,main
38266,1993235N20307,1993,5, NA, NA,EMILY,1993-09-03 18:00, TS,36.9,-57.5,60,994,atcf,69.835,65.46600000000001,main
38267,1993235N20307,1993,5, NA, NA,EMILY,1993-09-04 0:00, TS,36.4,-57.6,50,999,atcf,58.681999999999995,56.052,main
38268,1993235N20307,1993,5, NA, NA,EMILY,1993-09-04 6:00, TS,36.0,-57.6,40,1002,atcf,42.727,45.641999999999996,main
38269,1993235N20307,1993,5, NA, NA,EMILY,1993-09-04 12:00, TS,35.8,-57.5,35,1001,atcf,32.623000000000005,49.193000000000005,main
38270,1993235N20307,1993,5, NA, NA,EMILY,1993-09-04 18:00, TS,36.1,-57.2,30,1006,atcf,17.645,26.919,main
38271,1993235N20307,1993,5, NA, NA,EMILY,1993-09-05 0:00, TS,36.7,-56.9,30,1008,atcf,17.645,15.950999999999999,main
38272,1993235N20307,1993,5, NA, NA,EMILY,1993-09-05 6:00, TS,37.4,-56.4,30,1009,atcf,17.645,9.984,main
38273,1993235N20307,1993,5, NA, NA,EMILY,1993-09-05 12:00, TS,38.0,-55.7,25,1010,atcf,5.031000000000001,5.681,main
38274,1993235N20307,1993,5, NA, NA,EMILY,1993-09-05 18:00, TS,38.7,-54.8,25,1011,atcf,5.031000000000001,3.78,main
38275,1993235N20307,1993,5, NA, NA,EMILY,1993-09-06 0:00, TS,39.0,-53.0,25,1012,atcf,5.031000000000001,2.14,main
38276,1993235N20307,1993,5, NA, NA,EMILY,1993-09-06 6:00, TS,39.3,-51.1,25,1013,atcf,5.031000000000001,1.348,main
38277,1993235N20307,1993,5, NA, NA,EMILY,1993-09-06 12:00, ET,39.8,-49.4,25,1014,atcf,5.031000000000001,0.775,main
38278,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-23 12:00, TS,13.6,-30.8,25,1010,atcf,5.031000000000001,5.681,main
38279,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-23 18:00, TS,13.9,-31.3,30,1009,atcf,17.645,9.984,main
38280,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-24 0:00, TS,14.5,-32.3,30,1007,atcf,17.645,21.551,main
38281,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-24 6:00, TS,15.0,-33.2,30,1005,atcf,17.645,32.311,main
38282,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-24 12:00, TS,15.4,-34.0,35,1003,atcf,32.623000000000005,42.121,main
38283,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-24 18:00, TS,15.8,-34.9,40,1002,atcf,42.727,45.641999999999996,main
38284,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-25 0:00, TS,16.4,-35.8,45,1000,atcf,50.43600000000001,51.358999999999995,main
38285,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-25 6:00, TS,16.9,-36.6,45,1000,atcf,50.43600000000001,51.358999999999995,main
38286,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-25 12:00, TS,17.4,-37.6,45,1000,atcf,50.43600000000001,51.358999999999995,main
38287,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-25 18:00, TS,18.0,-38.7,45,1000,atcf,50.43600000000001,51.358999999999995,main
38288,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-26 0:00, TS,18.7,-39.7,45,1000,atcf,50.43600000000001,51.358999999999995,main
38289,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-26 6:00, TS,19.4,-40.7,45,1000,atcf,50.43600000000001,51.358999999999995,main
38290,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-26 12:00, TS,20.0,-41.4,45,1000,atcf,50.43600000000001,51.358999999999995,main
38291,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-26 18:00, TS,20.6,-42.1,40,1001,atcf,42.727,49.193000000000005,main
38292,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-27 0:00, TS,21.3,-42.5,40,1002,atcf,42.727,45.641999999999996,main
38293,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-27 6:00, TS,22.1,-42.7,35,1005,atcf,32.623000000000005,32.311,main
38294,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-27 12:00, TS,22.5,-43.0,30,1006,atcf,17.645,26.919,main
38295,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-27 18:00, TS,22.8,-43.2,25,1009,atcf,5.031000000000001,9.984,main
38296,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-28 0:00, TS,22.9,-43.6,25,1009,atcf,5.031000000000001,9.984,main
38297,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-28 6:00, TS,22.6,-44.0,25,1009,atcf,5.031000000000001,9.984,main
38298,1993236N14329,1993,6, NA, NA,DENNIS,1993-08-28 12:00, TS,22.2,-44.5,25,1010,atcf,5.031000000000001,5.681,main
38299,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-07 12:00, TS,24.7,-67.5,25,1012,atcf,5.031000000000001,2.14,main
38300,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-07 18:00, TS,26.2,-68.2,40,1010,atcf,42.727,5.681,main
38301,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-08 0:00, TS,27.8,-68.9,45,1009,atcf,50.43600000000001,9.984,main
38302,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-08 6:00, TS,29.4,-69.4,45,1011,atcf,50.43600000000001,3.78,main
38303,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-08 12:00, TS,31.0,-69.8,40,1012,atcf,42.727,2.14,main
38304,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-08 18:00, TS,33.2,-69.2,40,1011,atcf,42.727,3.78,main
38305,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-09 0:00, TS,35.3,-67.8,40,1009,atcf,42.727,9.984,main
38306,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-09 6:00, TS,37.5,-65.7,40,1007,atcf,42.727,21.551,main
38307,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-09 12:00, TS,39.3,-62.4,50,997,atcf,58.681999999999995,59.766000000000005,main
38308,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-09 18:00, TS,41.7,-58.3,65,990,atcf,74.042,71.294,main
38309,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-10 0:00, TS,43.8,-53.9,65,990,atcf,74.042,71.294,main
38310,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-10 6:00, TS,45.4,-48.3,65,990,atcf,74.042,71.294,main
38311,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-10 12:00, TS,46.5,-42.5,65,990,atcf,74.042,71.294,main
38312,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-10 18:00, ET,47.3,-37.8,65,990,atcf,74.042,71.294,main
38313,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-11 0:00, ET,47.5,-32.5,65,989,atcf,74.042,73.154,main
38314,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-11 6:00, ET,47.5,-27.0,65,988,atcf,74.042,74.059,main
38315,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-11 12:00, ET,47.5,-22.5,65,987,atcf,74.042,75.141,main
38316,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-11 18:00, ET,47.5,-18.5,65,986,atcf,74.042,77.087,main
38317,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-12 0:00, ET,47.5,-14.5,65,983,atcf,74.042,79.919,main
38318,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-12 6:00, ET,47.5,-10.5,65,980,atcf,74.042,82.079,main
38319,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-12 12:00, ET,48.0,-7.5,70,972,atcf,78.944,87.74,main
38320,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-12 18:00, ET,48.0,-6.0,70,966,atcf,78.944,90.855,main
38321,1993251N25293,1993,7, NA, NA,FLOYD,1993-09-13 0:00, ET,48.0,-5.0,70,966,atcf,78.944,90.855,main
38322,1993258N11279,1993,8, NA, CS,GERT:UNNAMED,1993-09-14 18:00, TS,10.6,-80.7,25,1008,atcf,5.031000000000001,15.950999999999999,main
38323,1993258N11279,1993,8, NA, CS,GERT:UNNAMED,1993-09-15 0:00, TS,10.7,-81.3,30,1005,atcf,17.645,32.311,main
38324,1993258N11279,1993,8, NA, CS,GERT:UNNAMED,1993-09-15 6:00, TS,11.0,-82.2,30,1001,atcf,17.645,49.193000000000005,main
38325,1993258N11279,1993,8, NA, CS,GERT:UNNAMED,1993-09-15 12:00, TS,11.3,-83.0,35,1001,atcf,32.623000000000005,49.193000000000005,main
38326,1993258N11279,1993,8, NA, CS,GERT:UNNAMED,1993-09-15 18:00, TS,11.8,-83.8,35,1005,atcf,32.623000000000005,32.311,main
38327,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-16 0:00, TS,12.1,-84.3,30,1006,atcf,17.645,26.919,main
38328,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-16 6:00, TS,12.5,-84.9,30,1006,atcf,17.645,26.919,main
38329,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-16 12:00, TS,12.9,-85.4,30,1006,atcf,17.645,26.919,main
38330,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-16 18:00, TS,13.3,-85.8,25,1006,atcf,5.031000000000001,26.919,main
38331,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-17 0:00, TS,13.8,-86.3,25,1006,atcf,5.031000000000001,26.919,main
38332,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-17 6:00, TS,14.5,-86.8,25,1006,atcf,5.031000000000001,26.919,main
38333,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-17 12:00, TS,15.4,-87.3,25,1006,atcf,5.031000000000001,26.919,main
38334,1993258N11279,1993,8, NA, CS,GERT:UNNAMED,1993-09-17 18:00, TS,16.3,-87.8,35,1001,atcf,32.623000000000005,49.193000000000005,main
38335,1993258N11279,1993,8, NA, CS,GERT:UNNAMED,1993-09-18 0:00, TS,17.3,-88.1,35,1000,atcf,32.623000000000005,51.358999999999995,main
38336,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-18 6:00, TS,18.2,-88.6,35,1002,atcf,32.623000000000005,45.641999999999996,main
38337,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-18 12:00, TS,18.7,-89.3,30,1003,atcf,17.645,42.121,main
38338,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-18 18:00, TS,19.2,-90.5,30,1003,atcf,17.645,42.121,main
38339,1993258N11279,1993,8, NA, GM,GERT:UNNAMED,1993-09-19 0:00, TS,19.6,-91.6,30,1001,atcf,17.645,49.193000000000005,main
38340,1993258N11279,1993,8, NA, GM,GERT:UNNAMED,1993-09-19 6:00, TS,20.0,-92.5,35,1000,atcf,32.623000000000005,51.358999999999995,main
38341,1993258N11279,1993,8, NA, GM,GERT:UNNAMED,1993-09-19 12:00, TS,20.5,-93.2,40,993,atcf,42.727,67.99600000000001,main
38342,1993258N11279,1993,8, NA, GM,GERT:UNNAMED,1993-09-19 18:00, TS,20.7,-93.9,45,992,atcf,50.43600000000001,69.087,main
38343,1993258N11279,1993,8, NA, GM,GERT:UNNAMED,1993-09-20 0:00, TS,20.9,-94.2,55,990,atcf,64.41199999999999,71.294,main
38344,1993258N11279,1993,8, NA, GM,GERT:UNNAMED,1993-09-20 6:00, TS,21.1,-95.0,65,982,atcf,74.042,80.705,main
38345,1993258N11279,1993,8, NA, GM,GERT:UNNAMED,1993-09-20 12:00, TS,21.2,-95.9,80,978,atcf,85.15,84.226,main
38346,1993258N11279,1993,8, NA, GM,GERT:UNNAMED,1993-09-20 18:00, TS,21.3,-97.0,85,970,atcf,87.38600000000001,88.58200000000001,main
38347,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-20 21:00, TS,21.2,-97.5,85,970,atcf,87.38600000000001,88.58200000000001,main
38348,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-21 0:00, TS,21.1,-98.3,65,984,atcf,74.042,78.971,main
38349,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-21 6:00, TS,20.9,-100.2,40,1000,atcf,42.727,51.358999999999995,main
38350,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-21 12:00, TS,20.8,-102.5,25,1002,atcf,5.031000000000001,45.641999999999996,main
38351,1993258N11279,1993,8, NA, NA,GERT:UNNAMED,1993-09-21 18:00, TS,20.8,-104.7,20,1004,atcf,0.8740000000000001,38.284,main
38369,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-18 18:00, TS,26.7,-61.8,30,1014,atcf,17.645,0.775,main
38370,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-19 0:00, TS,27.3,-62.0,30,1013,atcf,17.645,1.348,main
38371,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-19 6:00, TS,27.9,-62.0,30,1012,atcf,17.645,2.14,main
38372,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-19 12:00, TS,28.5,-61.7,30,1010,atcf,17.645,5.681,main
38373,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-19 18:00, TS,29.3,-61.1,30,1009,atcf,17.645,9.984,main
38374,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-20 0:00, TS,30.2,-60.2,30,1008,atcf,17.645,15.950999999999999,main
38375,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-20 6:00, TS,31.5,-59.0,35,1005,atcf,32.623000000000005,32.311,main
38376,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-20 12:00, TS,33.3,-57.4,50,998,atcf,58.681999999999995,57.788999999999994,main
38377,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-20 18:00, TS,35.6,-55.2,65,990,atcf,74.042,71.294,main
38378,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-21 0:00, TS,37.8,-52.5,60,992,atcf,69.835,69.087,main
38379,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-21 6:00, TS,39.8,-49.4,55,994,atcf,64.41199999999999,65.46600000000001,main
38380,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-21 12:00, TS,42.5,-46.5,50,997,atcf,58.681999999999995,59.766000000000005,main
38381,1993262N27298,1993,9, NA, NA,HARVEY,1993-09-21 18:00, TS,46.0,-42.0,50,999,atcf,58.681999999999995,56.052,main
38387,1994181N22276,1994,1, NA, CS,ALBERTO,1994-06-30 6:00, TS,21.7,-83.6,25,1011,atcf,5.031000000000001,3.78,main
